Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-01 09:30:00,296.25,296.9800109863281,293.2099914550781,295.6072082519531,21938282,0.0,0.0
2025-07-01 09:35:00,295.6494140625,296.7799987792969,293.4693908691406,293.9200134277344,4814296,0.0,0.0
2025-07-01 09:40:00,293.93780517578125,298.94000244140625,293.54998779296875,297.80999755859375,4506118,0.0,0.0
2025-07-01 09:45:00,297.85760498046875,298.8699951171875,296.54998779296875,298.46160888671875,3143863,0.0,0.0
2025-07-01 09:50:00,298.5,303.010009765625,298.1940002441406,301.7351989746094,5107698,0.0,0.0
2025-07-01 09:55:00,301.7699890136719,303.09991455078125,301.0899963378906,302.1133117675781,2952926,0.0,0.0
2025-07-01 10:00:00,302.0799865722656,304.2969970703125,301.2012023925781,303.96240234375,3108524,0.0,0.0
2025-07-01 10:05:00,303.9862976074219,305.04998779296875,302.70001220703125,303.1086120605469,2927297,0.0,0.0
2025-07-01 10:10:00,303.1050109863281,304.7900085449219,302.94000244140625,304.06939697265625,1992998,0.0,0.0
2025-07-01 10:15:00,304.05499267578125,305.7900085449219,303.82080078125,305.3290100097656,2175723,0.0,0.0
2025-07-01 10:20:00,305.3160095214844,305.7900085449219,303.94500732421875,304.73150634765625,2633016,0.0,0.0
2025-07-01 10:25:00,304.7950134277344,305.8800048828125,303.0650939941406,303.1899108886719,2182512,0.0,0.0
2025-07-01 10:30:00,303.1899108886719,305.0,302.6001892089844,303.05999755859375,2161169,0.0,0.0
2025-07-01 10:35:00,302.5299987792969,302.67999267578125,300.55999755859375,301.106201171875,2403064,0.0,0.0
2025-07-01 10:40:00,301.1285095214844,301.6745910644531,300.0400085449219,300.18560791015625,1719640,0.0,0.0
2025-07-01 10:45:00,300.1499938964844,300.19000244140625,298.54998779296875,298.9984130859375,2637070,0.0,0.0
2025-07-01 10:50:00,299.0,299.4200134277344,297.5199890136719,298.1099853515625,2160239,0.0,0.0
2025-07-01 10:55:00,298.13140869140625,298.75,297.1199951171875,298.5899963378906,2219523,0.0,0.0
2025-07-01 11:00:00,298.6000061035156,301.8299865722656,298.45001220703125,301.7120056152344,2137371,0.0,0.0
2025-07-01 11:05:00,301.70001220703125,302.2799987792969,300.1700134277344,300.79998779296875,1907397,0.0,0.0
2025-07-01 11:10:00,300.7699890136719,300.989990234375,300.0,300.7524108886719,1613779,0.0,0.0
2025-07-01 11:15:00,300.77911376953125,301.4100036621094,299.989990234375,301.07501220703125,1200330,0.0,0.0
2025-07-01 11:20:00,301.1099853515625,301.5,300.54998779296875,301.07501220703125,907262,0.0,0.0
2025-07-01 11:25:00,301.07501220703125,301.7099914550781,300.6000061035156,300.7773132324219,983345,0.0,0.0
2025-07-01 11:30:00,300.7049865722656,302.1499938964844,300.5199890136719,302.14910888671875,947583,0.0,0.0
2025-07-01 11:35:00,302.07000732421875,302.92999267578125,301.54998779296875,302.093994140625,1116866,0.0,0.0
2025-07-01 11:40:00,302.1192932128906,302.5494079589844,301.6700134277344,302.2807922363281,798076,0.0,0.0
2025-07-01 11:45:00,302.29998779296875,302.59991455078125,301.5199890136719,301.7950134277344,796248,0.0,0.0
2025-07-01 11:50:00,301.79998779296875,303.17999267578125,301.510009765625,302.760009765625,969117,0.0,0.0
2025-07-01 11:55:00,302.75,302.80999755859375,301.8800048828125,302.1559143066406,708484,0.0,0.0
2025-07-01 12:00:00,302.1462097167969,302.46990966796875,300.45001220703125,300.57501220703125,1114376,0.0,0.0
2025-07-01 12:05:00,300.5450134277344,302.4399108886719,300.2500915527344,302.364990234375,1073294,0.0,0.0
2025-07-01 12:10:00,302.29998779296875,304.3800048828125,302.2380065917969,303.7550048828125,1791668,0.0,0.0
2025-07-01 12:15:00,303.7900085449219,303.8092041015625,301.9211120605469,302.2923889160156,1035264,0.0,0.0
2025-07-01 12:20:00,302.3254089355469,302.8999938964844,301.5249938964844,302.8236083984375,1051302,0.0,0.0
2025-07-01 12:25:00,302.82220458984375,303.5,302.0600891113281,303.25,1005432,0.0,0.0
2025-07-01 12:30:00,303.20001220703125,303.8900146484375,302.92999267578125,303.1400146484375,1000840,0.0,0.0
2025-07-01 12:35:00,303.12640380859375,303.8800048828125,302.7200012207031,303.8349914550781,806257,0.0,0.0
2025-07-01 12:40:00,303.79998779296875,304.239990234375,303.3999938964844,303.4800109863281,872797,0.0,0.0
2025-07-01 12:45:00,303.5213928222656,304.1700134277344,303.4100036621094,303.6860046386719,648766,0.0,0.0
2025-07-01 12:50:00,303.72900390625,304.626708984375,303.43438720703125,304.20001220703125,788750,0.0,0.0
2025-07-01 12:55:00,304.19000244140625,304.510009765625,302.7200012207031,302.98699951171875,893916,0.0,0.0
2025-07-01 13:00:00,303.0299987792969,303.76971435546875,302.91009521484375,302.94000244140625,715619,0.0,0.0
2025-07-01 13:05:00,302.9049987792969,303.7099914550781,302.55999755859375,303.6014099121094,730111,0.0,0.0
2025-07-01 13:10:00,303.6000061035156,304.4284973144531,303.1199951171875,303.1925048828125,783744,0.0,0.0
2025-07-01 13:15:00,303.2608947753906,303.2699890136719,302.2099914550781,302.73638916015625,930132,0.0,0.0
2025-07-01 13:20:00,302.6700134277344,303.05999755859375,302.3399963378906,302.9700012207031,597188,0.0,0.0
2025-07-01 13:25:00,302.989013671875,303.19000244140625,301.95001220703125,302.1000061035156,736679,0.0,0.0
2025-07-01 13:30:00,302.1499938964844,302.25,301.6099853515625,301.94000244140625,640291,0.0,0.0
2025-07-01 13:35:00,301.92999267578125,302.0899963378906,301.1449890136719,301.3999938964844,672464,0.0,0.0
2025-07-01 13:40:00,301.5115966796875,301.5400085449219,301.05999755859375,301.1995849609375,596381,0.0,0.0
2025-07-01 13:45:00,301.1653137207031,301.2900085449219,300.2799987792969,300.6000061035156,928170,0.0,0.0
2025-07-01 13:50:00,300.57720947265625,301.510009765625,299.80999755859375,299.92498779296875,1484758,0.0,0.0
2025-07-01 13:55:00,299.9700012207031,300.0,298.3219909667969,298.8599853515625,2848442,0.0,0.0
2025-07-01 14:00:00,298.8599853515625,300.1400146484375,298.739990234375,299.5050048828125,1105197,0.0,0.0
2025-07-01 14:05:00,299.5199890136719,300.29998779296875,299.489990234375,300.20989990234375,780047,0.0,0.0
2025-07-01 14:10:00,300.1650085449219,300.25,299.6099853515625,300.12921142578125,670764,0.0,0.0
2025-07-01 14:15:00,300.1445007324219,300.7799987792969,299.8399963378906,300.21038818359375,822078,0.0,0.0
2025-07-01 14:20:00,300.21490478515625,300.7217102050781,299.95001220703125,300.4700012207031,1786217,0.0,0.0
2025-07-01 14:25:00,300.4700012207031,301.0899963378906,300.3013000488281,301.0400085449219,1708498,0.0,0.0
2025-07-01 14:30:00,301.0,302.14990234375,300.6099853515625,302.0950012207031,1065128,0.0,0.0
2025-07-01 14:35:00,302.1050109863281,302.260009765625,301.6400146484375,301.9150085449219,751848,0.0,0.0
